1598,105106745
1625,105111745
1664,105116745
1699,105121745
1735,105126745
1756,105131745
1760,105136745
1797,105141745
1817,105146745
1845,105151745
1863,105156745
1884,105161745
1904,105166745
1908,105171745
1915,105176745
1956,105181745
1974,105186745
1973,105191745
2008,105196745
2039,105201745
2035,105206745
2027,105211745
2062,105216745
2089,105221745
2112,105226745
2113,105231745
2109,105236745
2145,105241745
2141,105246745
2131,105251745
2126,105256745
2169,105261745
2202,105266745
2209,105271745
2244,105276745
2259,105281745
2258,105286745
2244,105291745
2205,105296745
2157,105301745
2075,105306745
1986,105311745
1946,105316747
1862,105321746
1839,105326746
1810,105331745
1805,105336745
1804,105341745
1790,105346745
1807,105351745
1846,105356745
1882,105361745
1901,105366745
1901,105371745
1929,105376745
1959,105381745
1954,105386745
1966,105391745
1968,105396745
1962,105401745
1947,105406745
1927,105411745
1909,105416745
1909,105421745
1872,105426745
1861,105431745
1852,105436745
1855,105441745
1833,105446745
1796,105451745
1767,105456745
1766,105461745
1761,105466745
1748,105471745
1741,105476745
1746,105481745
1740,105486745
1728,105491745
1718,105496745
1725,105501745
1699,105506745
1678,105511745
1687,105516745
1692,105521745
1688,105526745
1713,105531745
1779,105536745
1854,105541745
1930,105546745
2003,105551745
2082,105556745
2148,105561745
2189,105566745
2277,105571747
2376,105576745
2439,105581745
2366,105586745
2224,105591745
2225,105596745
2188,105601745
2070,105606745
1785,105611745
1556,105616745
1421,105621745
1348,105626745
1318,105631745
1317,105636745
1335,105641745
1342,105646745
1362,105651745
1374,105656745
1397,105661745
1386,105666745
1282,105671745
1300,105676745
1504,105681745
1880,105686745
2255,105691745
2735,105696745
3278,105701745
3748,105706745
3365,105711745
2380,105716745
1443,105721745
837,105726745
832,105731745
1083,105736745
1277,105741745
1367,105746745
1391,105751745
1401,105756745
1425,105761745
1469,105766745
1477,105771745
1540,105776745
1573,105781745
1607,105786745
1636,105791745
1662,105796745
1682,105801745
1697,105806745
1714,105811745
1751,105816747
1789,105821747
1795,105826745
1802,105831745
1826,105836745
1866,105841745
1886,105846745
1894,105851745
1915,105856745
1932,105861745
1933,105866745
1953,105871745
2002,105876745
2007,105881745
2010,105886745
2044,105891745
2078,105896745
2102,105901745
2105,105906745
2089,105911745
2112,105916745
2153,105921745
2166,105926745
2163,105931745
2180,105936745
2228,105941745
2277,105946745
2260,105951747
2265,105956746
2227,105961745
2208,105966745
2139,105971745
2086,105976745
2034,105981745
1965,105986745
1909,105991745
1879,105996745
1864,106001745
1852,106006745
1874,106011745
1887,106016745
1908,106021745
1928,106026745
1961,106031745
1972,106036745
1973,106041745
1984,106046745
2003,106051745
2010,106056745
2027,106061745
2001,106066745
1972,106071745
1953,106076745
1945,106081745
1942,106086745
1905,106091745
1908,106096745
1885,106101745
1847,106106745
1844,106111745
1846,106116745
1844,106121745
1822,106126745
1787,106131745
1751,106136745
1760,106141745
1758,106146745
1755,106151745
1749,106156745
1744,106161745
1717,106166745
1722,106171745
1728,106176745
1745,106181745
1763,106186745
1791,106191745
1860,106196745
1912,106201745
1980,106206745
2053,106211745
2114,106216745
2185,106221745
2296,106226745
2378,106231745
2396,106236745
2317,106241745
2250,106246745
2213,106251745
2168,106256745
2017,106261745
1746,106266745
1525,106271745
1427,106276745
1384,106281745
1368,106286745
1359,106291745
1364,106296745
1367,106301745
1395,106306745
1404,106311745
